title,author,category,abstract,status,platform,word_count,popularity,interaction,finance,fans_count,week_recommend,lifecycle_stage,is_simulated,core_fan_ratio,sentiment_score,sentiment_intensity,growth_potential,conversion_difficulty,IP_Score
大明：寒门辅臣,寒梅惊雪,历史,,连载,Zongheng,6757658,4385770,54614,3011,241,439,Maturity,0,5.495042946838766e-05,0.5,0.0,0.008038084775244897,0.5,0.5473490553176066
弑神仙尊,浪迹天涯觅卿归,玄幻奇幻,,连载,Zongheng,1247752,108141,28494,245,29,38,Maturity,0,0.000268165929980951,0.5,0.0,0.0013335672925074574,0.5,0.04373446868192623
权力巅峰,任风萧,都市,,连载,Zongheng,4962032,12915338,14081,116,2962,75,Maturity,0,0.00022933970219442168,0.5,0.0,0.005325948018747337,0.2,1.01095971925506
刚下山，就被五位师姐宠上天,面瘫的苏小离,都市,,连载,Zongheng,5496687,994664,4081,27,215,33,Maturity,0,0.00021615317720036394,0.5,0.0,0.008084272415482607,0.2,0.07779503494044109
问鼎：从一等功臣到权力巅峰,晨星天使,都市,,连载,Zongheng,7897081,14128110,30180,1256,1212,225,Maturity,0,8.578641546629977e-05,0.5,0.0,0.007455021371061263,0.2,0.8157682261587756
重生2000：从追求青涩校花同桌开始,痞子老妖,都市,,完结,Zongheng,4300689,7087692,9206,59,442,27,Maturity,0,6.236161752491255e-05,0.5,0.0,0.002932551319648094,0.2,0.30458949016896864
从县委书记到权力巅峰,任语丁,都市,,连载,Zongheng,4561472,3801021,5076,71,1147,34,Maturity,0,0.00030176094745044886,0.5,0.0,0.006696868229269254,0.2,0.3602478868597243
躺平：老婆修炼我变强,万红壮,玄幻奇幻,,连载,Zongheng,4234163,3653227,19150,226,660,438,Maturity,0,0.0001806621431785807,0.5,0.0,0.022870868361965432,0.5,0.27431643688802276
道上青天,六道蚂蚱,玄幻奇幻,,连载,Zongheng,3068533,240169,22491,92,99,87,Maturity,0,0.0004122080193196486,0.5,0.0,0.003868041970478392,0.5,0.04284950281725668
葬神棺,浮生一诺,玄幻奇幻,,连载,Zongheng,5814962,5934122,6571,164,494,191,Maturity,0,8.324734758615553e-05,0.5,0.0,0.0290626902008521,0.5,0.29473545049818184
新官路商途,更俗,都市,,完结,Zongheng,3208396,11333282,837911,1483,1688,1909,Maturity,0,0.0001489418379475744,0.5,0.0,0.002278282206246002,0.2,1.0088059418874185
混沌塔,惊蛰落月,玄幻奇幻,,连载,Zongheng,3107636,1077897,1815,60,88,15,Maturity,0,8.164037784651238e-05,0.5,0.0,0.008259911894273128,0.5,0.05690812715965715
重生1958：从窝在深山打猎开始,妖道无涯,都市,,连载,Zongheng,4382878,5272590,11913,152,883,108,Maturity,0,0.0001674698454706614,0.5,0.0,0.009064965586704717,0.2,0.3574966186373573
逍遥四公子,修果,历史,,连载,Zongheng,4532818,17521225,11508,124,975,119,Maturity,0,5.564679092661666e-05,0.5,0.0,0.0103397341211226,0.5,0.7234767297367252
巅峰青云路,登封造极,都市,,连载,Zongheng,4282105,2691717,7291,165,373,170,Maturity,0,0.0001385732086347827,0.5,0.0,0.02331321996708722,0.2,0.17678707041229522
天命：从大业十二年开始,赵子曰,历史,,连载,Zongheng,3040501,1303667,104148,613,213,903,Maturity,0,0.00016338515634348622,0.5,0.0,0.008670270477873047,0.5,0.17450443077002195
割鹿记,无罪,历史,,连载,Zongheng,3754556,5521217,235566,346,623,1509,Maturity,0,0.00011283742101833328,0.5,0.0,0.006405820849270059,0.5,0.3731659947753272
剑道仙宗,暮江鱼,武侠仙侠,,连载,Zongheng,567669,15954,1513,51,10,0,Maturity,0,0.0006267627702914447,0.5,0.0,0.0,0.5,0.00895952437114615
巅峰权途,争渡,都市,,连载,Zongheng,3518854,1789695,2513,45,140,52,Maturity,0,7.822557574023744e-05,0.5,0.0,0.020684168655529037,0.2,0.08655265959733338
重生78，开局被女知青退婚,风里掌灯见惊泓,都市,,连载,Zongheng,4674614,6682996,14244,68,876,101,Maturity,0,0.00013107891564218866,0.5,0.0,0.00709020709020709,0.2,0.38665724541707874
星武纪元,醉卧九重云,玄幻奇幻,,完结,Zongheng,3050397,1755691,21724,42,191,0,Maturity,0,0.00010878901310708256,0.5,0.0,0.0,0.5,0.0994424994424925
重生1958：发家致富从南锣鼓巷开始,小鱼吃辣椒,都市,,连载,Zongheng,2861190,927223,2127,45,180,59,Maturity,0,0.0001941278482869296,0.5,0.0,0.027725563909774435,0.2,0.07028614171296498
警报！真龙出狱！,红透半边天,都市,,连载,Zongheng,2396294,2509377,1496,27,403,26,Maturity,0,0.00016059756640888698,0.5,0.0,0.01736806947227789,0.2,0.16031030527821685
无敌天命,青鸾峰上,玄幻奇幻,,连载,Zongheng,3468497,120977979,397808,2550,8516,3723,Maturity,0,7.039297564730375e-05,0.5,0.0,0.009358762622263449,0.5,5.632535045707683
大乾最狂驸马爷,半程烟雨,历史,,连载,Zongheng,2682519,2103230,6817,51,157,53,Maturity,0,7.464705493595331e-05,0.5,0.0,0.007773540627750073,0.5,0.10059465087720351
盘龙神剑,列夕,玄幻奇幻,,连载,Zongheng,3437555,218935,15986,2816,16,77,Maturity,0,7.308071765264735e-05,0.5,0.0,0.004816413335835366,0.5,0.3504343633576055
打到北极圈了，你让我继承皇位？,橡皮泥,历史,,连载,Zongheng,2526379,1039349,1701,59,62,21,Maturity,0,5.9652667532592486e-05,0.5,0.0,0.012338425381903642,0.5,0.050175876353454045
有请剑仙，一剑开天！,小道上山,玄幻奇幻,,连载,Zongheng,1551818,279015,2342,32,13,37,Maturity,0,4.6592310118416146e-05,0.5,0.0,0.01579172001707213,0.5,0.014978492397441267
边军悍卒,木有金箍,历史,,连载,Zongheng,2544819,4074813,7634,444,333,183,Maturity,0,8.172152152220936e-05,0.5,0.0,0.023968565815324167,0.5,0.2414026238152264
人在末世，我能联通现实,精英hr,科幻,,连载,Zongheng,2517206,152364,49826,78,84,689,Maturity,0,0.0005513077150264168,0.5,0.0,0.013827844341421317,0.5,0.04040487083445801
葬仙棺,执笔人,玄幻奇幻,,连载,Zongheng,3576586,1115199,1084,34,78,12,Maturity,0,6.99426111908178e-05,0.5,0.0,0.011059907834101382,0.5,0.0526108929820355
问鼎青云：从退役功臣到权力之巅,沧海横流,都市,,连载,Zongheng,2664763,1178979,7477,73,80,224,Maturity,0,6.78552647203515e-05,0.5,0.0,0.029954533297673176,0.2,0.06068449145837238
屠狗之辈,关中老人,都市,,连载,Zongheng,2389686,27678558,287193,756,423,4154,Maturity,0,1.5282587507536067e-05,0.5,0.0,0.01446409047542776,0.2,1.0225222281258157
最强狂兵Ⅱ：黑暗荣耀,烈焰滔滔,都市,,连载,Zongheng,2949923,19129292,379933,2181,2312,5500,Maturity,0,0.00012086175897875577,0.5,0.0,0.0144761984976338,0.2,1.3648008154770987
不是说好解毒么，怎么成仙帝了？,抹茶春卷,玄幻奇幻,,连载,Zongheng,2283038,1443570,3649,71,120,162,Maturity,0,8.312718944894293e-05,0.5,0.0,0.04438356164383562,0.5,0.07576355247744344
十天一天赋，成为吸血鬼的我太BUG了,道三生,科幻,,完结,Zongheng,1621275,1161217,21244,45,271,74,Maturity,0,0.00023337564522768334,0.5,0.0,0.003483172511179101,0.5,0.09962336251236772
江湖男儿：困龙出山,阳子下,都市,,连载,Zongheng,1396754,540824,7893,64,70,61,Maturity,0,0.0001294318864697453,0.5,0.0,0.0077273878895363565,0.2,0.03933327205839714
诡异游戏：开局觉醒Bug级天赋,予作,都市,,连载,Zongheng,1705888,3199739,17780,114,529,486,Maturity,0,0.00016532593273203448,0.5,0.0,0.02733254597604184,0.2,0.2200095133493898
有帝族背景还开挂，我无敌了！,不太勇敢,玄幻奇幻,,连载,Zongheng,3019648,1676671,2233,46,84,127,Maturity,0,5.009924421711581e-05,0.5,0.0,0.05684870188003581,0.5,0.0715675716645031
星辰大道,随散飘风,玄幻奇幻,,连载,Zongheng,2501411,9969317,244643,933,1660,4578,Maturity,0,0.00016651088870873614,0.5,0.0,0.01871290528277824,0.5,0.7913152082884862
出狱即无敌，前妻跪求我原谅,南极猫,都市,,完结,Zongheng,235666,2385,30,300,1,0,Maturity,0,0.00041911148365465214,0.5,0.0,0.0,0.2,0.03628550119623611
步步高升：从省考状元到权力巅峰,烟斗老哥,都市,,连载,Zongheng,2221664,2212158,56506,462,290,564,Maturity,0,0.00013109365104407053,0.5,0.0,0.00998106429291946,0.2,0.19004180405345356
人间有剑,平生未知寒,玄幻奇幻,,连载,Zongheng,1826639,4190813,63954,3956,536,861,Maturity,0,0.00012789878052330646,0.5,0.0,0.013462590884215465,0.5,0.7191532165953762
逆天邪神终局之战,地星引力,玄幻奇幻,,连载,Zongheng,1127251,3038642,22277,141,458,1,Maturity,0,0.0001507251756787487,0.5,0.0,4.488733279468534e-05,0.5,0.2044617661921093
逆流年代：从1970开始种田养家,慎思量,都市,,连载,Zongheng,3850898,2631800,11189,124,124,290,Maturity,0,4.711602434986536e-05,0.5,0.0,0.025915996425379804,0.2,0.11827503244656104
鎏金岁月：带娃渔猎长白山,花城烈焰,都市,,连载,Zongheng,1521933,720849,2125,48,90,36,Maturity,0,0.00012485260456405632,0.5,0.0,0.016933207902163686,0.2,0.04574403939163262
重生急诊医生：从挽救市长千金开始,纸扇不用扇,都市,,连载,Zongheng,2145672,962068,2317,48,76,86,Maturity,0,7.899641293919667e-05,0.5,0.0,0.03710094909404659,0.2,0.04971467409705298
源力过载,我爱小豆,玄幻奇幻,,连载,Zongheng,1763603,918951,22668,179,220,188,Maturity,0,0.0002394031461926194,0.5,0.0,0.008293263928713221,0.5,0.0982677577206742
看守废丹房三年，我偷偷成仙了,杯中清风,玄幻奇幻,,连载,Zongheng,1355854,712576,1766,28,92,45,Maturity,0,0.0001291088542010197,0.5,0.0,0.025466893039049237,0.5,0.04346542186434902
从省府大秘到权力巅峰,一起功成名就,都市,,连载,Zongheng,1708514,985500,2612,44,94,164,Maturity,0,9.538295750080416e-05,0.5,0.0,0.06276310753922694,0.2,0.05375819151111365
第一天骄,苏月夕,玄幻奇幻,,连载,Zongheng,2012413,4423375,25232,216,407,62,Maturity,0,9.201116974907853e-05,0.5,0.0,0.0024570998295882374,0.5,0.24279007344593556
从小媳妇要传宗接代开始,断章,历史,,连载,Zongheng,2088272,112947,610,37,15,6,Maturity,0,0.00013280447639621773,0.5,0.0,0.009819967266775777,0.5,0.010944482268116396
大雪满龙刀,乱世狂刀,玄幻奇幻,,连载,Zongheng,1586419,20138707,322140,381,288,725,Maturity,0,1.4300818106106905e-05,0.5,0.0,0.0022505672981706767,0.5,0.7398538900912733
高武：开局俘获校花，我靠装杯杀疯了,步履无声,都市,,连载,Zongheng,1321839,168605,6574,63,65,28,Maturity,0,0.00038551415726605223,0.5,0.0,0.004258555133079848,0.2,0.02728485158669886
从军赋,风尘落雨,历史,,连载,Zongheng,2420089,6081963,34582,671,515,449,Maturity,0,8.46765946000338e-05,0.5,0.0,0.012983257669953445,0.5,0.36926886381625856
第一剑仙,火神,玄幻奇幻,,连载,Zongheng,1681925,880364,11169,211,123,183,Maturity,0,0.00013971477739346748,0.5,0.0,0.016383169203222917,0.5,0.07845594447433675
众仙俯首,咸鱼老白,武侠仙侠,,连载,Zongheng,2109271,4870421,92116,1045,2158,2506,Maturity,0,0.00044308275545732996,0.5,0.0,0.027204533365176895,0.5,0.7368157728659989
军工强国：开局云爆弹洗地,蹦猫哎,都市,,完结,Zongheng,1428305,183102,551,42,8,0,Maturity,0,4.3691255741304075e-05,0.5,0.0,0.0,0.2,0.012060302326361471
天下神藏,狐狸的茶,都市,,连载,Zongheng,1701473,646572,765,28,39,3,Maturity,0,6.0318015135181954e-05,0.5,0.0,0.0039164490861618795,0.2,0.030207797043659616
万仙来朝,萧瑾瑜,玄幻奇幻,,连载,Zongheng,1951556,8696867,157164,2186,897,1641,Maturity,0,0.0001031405788842604,0.5,0.0,0.010441256004835682,0.5,0.728481670887004
修仙：我在云疆养仙蚕,白浩也,武侠仙侠,,连载,Zongheng,1516580,52454,4961,4891,9,1,Maturity,0,0.00017157563625965112,0.5,0.0,0.00020153164046755341,0.5,0.5912237123411745
步步登阶,江湖如梦,都市,,连载,Zongheng,1523972,1721251,1408,31,239,77,Maturity,0,0.00013885241672921805,0.5,0.0,0.054648687012065295,0.2,0.1036238141205295
天黑请点灯,罗樵森,奇闻异事,,连载,Zongheng,2329521,2605124,46131,856,311,1147,Maturity,0,0.00011938006813492634,0.5,0.0,0.02486343535940345,0.5,0.25112145931542645
恶灵信息库,北极猎手,奇闻异事,,连载,Zongheng,933359,29388,4646,32,29,78,Maturity,0,0.0009867637551464834,0.5,0.0,0.016785022595222725,0.5,0.011638446598432372
这个江湖：真气要交税,三观犹在,武侠仙侠,,连载,Zongheng,1388804,41020,2736,2220,15,73,Maturity,0,0.00036566636600765464,0.5,0.0,0.026671538180489587,0.5,0.2712370969262774
网游：开局刮刮乐，觉醒唯一SSS天赋,亦晨,游戏,,连载,Zongheng,1949561,863092,1179,54,60,22,Maturity,0,6.951742164517612e-05,0.5,0.0,0.01864406779661017,0.5,0.04402346416851195
重生1984：我靠赶海打渔成首富,菠萝炒饭,都市,,连载,Zongheng,1804494,337942,406,27,33,9,Maturity,0,9.764960363138163e-05,0.5,0.0,0.022113022113022112,0.2,0.019937668369839602
财戒,嚣张农民,都市,,连载,Zongheng,2672063,1012557,1037,59,77,19,Maturity,0,7.604502655650342e-05,0.5,0.0,0.018304431599229287,0.2,0.05245851259765024
万剑朝宗,六道沉沦,玄幻奇幻,,连载,Zongheng,1509129,389730,18382,54,76,251,Maturity,0,0.00019500629921663916,0.5,0.0,0.013653919382037753,0.5,0.036967717995547794
重生09：我为财富之王,团子大,都市,,连载,Zongheng,1540819,53650,1001,1419,7,4,Maturity,0,0.00013047287096233063,0.5,0.0,0.003992015968063872,0.2,0.17347476459706856
星际猎人,太极阴阳鱼,科幻,,连载,Zongheng,1549695,320351,31312,121,33,778,Maturity,0,0.00010301168714414144,0.5,0.0,0.024845910644141413,0.5,0.03626873596082506
大明第一墙头草,随轻风去,历史,,连载,Zongheng,874720,621600,17721,120,115,554,Maturity,0,0.00018500613737751386,0.5,0.0,0.031260580069969526,0.5,0.05962991556917802
吃蘑菇后，我成了绝世古仙医,李闲鱼,都市,,连载,Zongheng,1520281,223012,10736,67,30,163,Maturity,0,0.000134521305932838,0.5,0.0,0.015181149296824067,0.2,0.022676513214615404
封疆悍卒,宿言辰,历史,,连载,Zongheng,2150297,2673102,7335,232,183,346,Maturity,0,6.845976380259196e-05,0.5,0.0,0.04716466739367503,0.5,0.14418173083827862
高武校长，我的实力是全校总和！,邯郸财阀,都市,,连载,Zongheng,1478656,511525,1514,92,45,27,Maturity,0,8.79720678909772e-05,0.5,0.0,0.01782178217821782,0.2,0.0354307914529532
天上白玉京,莫问江湖,玄幻奇幻,,连载,Zongheng,1020842,697882,24061,396,116,653,Maturity,0,0.0001662169733322061,0.5,0.0,0.02713822624885712,0.5,0.09628067939096673
都市古仙医2：大医镇世,超爽黑啤,都市,,连载,Zongheng,1148988,288090,1935,50,64,18,Maturity,0,0.0002221520283521526,0.5,0.0,0.009297520661157025,0.2,0.028094174091288015
破冰,乱世TICH,现实题材,,完结,Zongheng,220464,2969,2324,33,6,0,Maturity,0,0.00202020202020202,0.5,0.0,0.0,0.5,0.005729513994310601
齐天,日落红尘,玄幻奇幻,,连载,Zongheng,1341544,1320717,8397,11092,86,286,Maturity,0,6.511609594175289e-05,0.5,0.0,0.034055727554179564,0.5,1.3884760147615973
重生印尼当财阀,尼罗河,都市,,完结,Zongheng,508204,43782,2270,93,23,0,Maturity,0,0.0005253180458168696,0.5,0.0,0.0,0.2,0.017675959223801784
司马牧羊,陈猿,都市,,连载,Zongheng,320410,16934,4898,28,20,219,Maturity,0,0.00118098612341305,0.5,0.0,0.04470300061236987,0.2,0.008947370313778812
剑动仙朝,一叶青天,玄幻奇幻,,连载,Zongheng,1019003,622618,10814,1347,74,448,Maturity,0,0.0001188527815566181,0.5,0.0,0.041423948220064725,0.5,0.1970033505279265
雪中悍刀行,烽火戏诸侯,玄幻奇幻,,完结,Zongheng,4615353,122879835,10739809,235,15230,57,Maturity,0,0.00012394222270934672,0.5,0.0,5.30735646161338e-06,0.5,8.685178451029929
星辰之主,减肥专家,科幻,,连载,Zongheng,7901083,16793326,3524219,989,3135,3593,Maturity,0,0.00018668129311124592,0.5,0.0,0.0010195163752546664,0.5,1.8937927178342222
逆天邪神,火星引力,玄幻奇幻,,连载,Zongheng,7866492,339973163,3867627,79,71238,8223,Maturity,0,0.00020954006828609567,0.5,0.0,0.002126109336265018,0.5,25.461692136348436
剑来,烽火戏诸侯,武侠仙侠,,连载,Zongheng,13059580,353710691,18734085,1128,158304,4728,Maturity,0,0.00044755220461359423,0.5,0.0,0.00025237420176249856,0.5,47.03680922626404
白夜浮生录,夜厌白,N次元,,连载,Zongheng,5809661,166701,87438,40,51,355,Maturity,0,0.00030593514174994904,0.5,0.0,0.004059973238486259,0.5,0.03604439579482034
太荒吞天诀,铁马飞桥,玄幻奇幻,,连载,Zongheng,14793434,91396055,205084,401,10067,1220,Maturity,0,0.00011014698489834178,0.5,0.0,0.005948752956091377,0.5,4.822279960597407
五仙门,看得两叁言,武侠仙侠,,连载,Zongheng,9752284,7190745,101556,169,697,528,Maturity,0,9.693013770754801e-05,0.5,0.0,0.005199050779365283,0.5,0.39117591170378846
陆地键仙,六如和尚,玄幻奇幻,,连载,Zongheng,7750758,28632582,471484,99,3186,467,Maturity,0,0.00011127183321183423,0.5,0.0,0.000990487502253518,0.5,1.58750671207408
万相之王,天蚕土豆,玄幻奇幻,,完结,Zongheng,4798602,109506074,257183,447,3586,46,Maturity,0,3.2747041659560896e-05,0.5,0.0,0.00017886027124548962,0.5,3.9860608210405983
大荒剑帝,食堂包子,玄幻奇幻,,连载,Zongheng,5182489,8284131,56192,67,300,104,Maturity,0,3.6213812141090944e-05,0.5,0.0,0.0018507643300766999,0.5,0.31819317561261967
大魏芳华,西风紧,历史,,连载,Zongheng,2949151,18818404,613714,333,2805,1632,Maturity,0,0.0001490562032223241,0.5,0.0,0.0026592147821057005,0.5,1.2802653367884995
灰烬领主,我爱小豆,玄幻奇幻,,连载,Zongheng,11970932,19897050,335732,600,1969,389,Maturity,0,9.895938850435675e-05,0.5,0.0,0.0011586588151894512,0.5,1.116641775589961
寻宝全世界,尼罗河,都市,,连载,Zongheng,6919150,2949003,82441,51,223,72,Maturity,0,7.561875128009321e-05,0.5,0.0,0.0008733412580966013,0.2,0.15228701551881244
盖世神医,狐颜乱语,都市,,连载,Zongheng,7960818,8936703,4296,108,2100,62,Maturity,0,0.0002349859635051133,0.5,0.0,0.014428671165929718,0.2,0.7125330965151262
极道剑尊,二十七杯酒,玄幻奇幻,,连载,Zongheng,9173368,3449331,8836,172,124,94,Maturity,0,3.5948989543482625e-05,0.5,0.0,0.010637094036437705,0.5,0.14697202954064748
九天斩神诀,小知了,玄幻奇幻,,连载,Zongheng,7816895,832034,3873,48,85,56,Maturity,0,0.00010215916397747691,0.5,0.0,0.014455343314403717,0.5,0.04817924363492089
自在真仙,临剑,武侠仙侠,,连载,Zongheng,1314571,140860,33182,180,24,47,Maturity,0,0.00017038072993944385,0.5,0.0,0.0014163879094717174,0.5,0.03665574060306107
鸿蒙霸体诀,鱼初见,玄幻奇幻,,连载,Zongheng,7799538,4302793,10953,229,434,192,Maturity,0,0.00010086469396396853,0.5,0.0,0.01752784371006025,0.5,0.2440403730021372
吞噬九重天,屠刀成佛,玄幻奇幻,,连载,Zongheng,8619284,3669242,9064,241,333,188,Maturity,0,9.075441446641719e-05,0.5,0.0,0.020739106453392168,0.5,0.20571047867305597
大明：寒门辅臣,寒梅惊雪,历史,,连载,Zongheng,6757658,4385808,54614,1588,241,439,Maturity,0,5.4949953360942076e-05,0.5,0.0,0.008038084775244897,0.5,0.3765863609922023
弑神仙尊,浪迹天涯觅卿归,玄幻奇幻,,连载,Zongheng,1247752,108141,28494,216,29,38,Maturity,0,0.000268165929980951,0.5,0.0,0.0013335672925074574,0.5,0.04025439164512189
权力巅峰,任风萧,都市,,连载,Zongheng,4962032,12915351,14081,336,2962,75,Maturity,0,0.00022933947135161318,0.5,0.0,0.005325948018747337,0.2,1.0373606751269748
妙手大仙医,金佛,都市,,连载,Zongheng,4123815,2712484,8243,47,883,113,Maturity,0,0.0003255317540926494,0.5,0.0,0.013706938379427462,0.2,0.27108583610275544
问鼎：从一等功臣到权力巅峰,晨星天使,都市,,连载,Zongheng,7897081,14128186,30180,1335,1212,225,Maturity,0,8.57859539939555e-05,0.5,0.0,0.007455021371061263,0.2,0.8252506075994396
重生2000：从追求青涩校花同桌开始,痞子老妖,都市,,完结,Zongheng,4300689,7087696,9206,100,442,27,Maturity,0,6.236158233062164e-05,0.5,0.0,0.002932551319648094,0.2,0.30950971337684935
从县委书记到权力巅峰,任语丁,都市,,连载,Zongheng,4561472,3801045,5076,105,1147,34,Maturity,0,0.0003017590421163017,0.5,0.0,0.006696868229269254,0.2,0.3643286629414047
躺平：老婆修炼我变强,万红壮,玄幻奇幻,,连载,Zongheng,4234163,3653241,19150,277,660,438,Maturity,0,0.00018066145084284042,0.5,0.0,0.022870868361965432,0.5,0.28043697239476395
道上青天,六道蚂蚱,玄幻奇幻,,连载,Zongheng,3068533,240171,22491,122,99,87,Maturity,0,0.00041220458671285576,0.5,0.0,0.003868041970478392,0.5,0.04644963965739158
葬神棺,浮生一诺,玄幻奇幻,,连载,Zongheng,5814962,5934163,6571,218,494,191,Maturity,0,8.324677241815359e-05,0.5,0.0,0.0290626902008521,0.5,0.30121676545724957
新官路商途,更俗,都市,,完结,Zongheng,3208396,11333309,837917,448,1688,1915,Maturity,0,0.00014894148311481818,0.5,0.0,0.002285426497580909,0.2,0.8846050420845477
混沌塔,惊蛰落月,玄幻奇幻,,连载,Zongheng,3107636,1077906,1815,68,88,15,Maturity,0,8.163969618900332e-05,0.5,0.0,0.008259911894273128,0.5,0.05786840557219003
炼天剑帝,醉梦红辰,玄幻奇幻,,连载,Zongheng,3070021,45554,19910,65,52,270,Maturity,0,0.0011414773350894524,0.5,0.0,0.013560343528702726,0.5,0.023660034799361452
重生1958：从窝在深山打猎开始,妖道无涯,都市,,连载,Zongheng,4382878,5272615,11913,250,883,108,Maturity,0,0.00016746905141584367,0.5,0.0,0.009064965586704717,0.2,0.3692575933047401
逍遥四公子,修果,历史,,连载,Zongheng,4532818,17521311,11508,230,975,119,Maturity,0,5.5646517795014434e-05,0.5,0.0,0.0103397341211226,0.5,0.7361994686357556
巅峰青云路,登封造极,都市,,连载,Zongheng,4282105,2691728,7291,484,373,170,Maturity,0,0.0001385726423425241,0.5,0.0,0.02331321996708722,0.2,0.21506823212503268
天命：从大业十二年开始,赵子曰,历史,,连载,Zongheng,3040501,1303675,104148,783,213,903,Maturity,0,0.0001633841537314486,0.5,0.0,0.008670270477873047,0.5,0.19490511095263802
割鹿记,无罪,历史,,连载,Zongheng,3754556,5521223,235566,589,623,1509,Maturity,0,0.00011283729839615273,0.5,0.0,0.006405820849270059,0.5,0.4023268117312858
巅峰权途,争渡,都市,,连载,Zongheng,3518854,1789711,2513,84,140,52,Maturity,0,7.822487640469528e-05,0.5,0.0,0.020684168655529037,0.2,0.09123322037366527
重生78，开局被女知青退婚,风里掌灯见惊泓,都市,,连载,Zongheng,4674614,6683003,14244,159,876,101,Maturity,0,0.00013107877834578582,0.5,0.0,0.00709020709020709,0.2,0.3975776871673695
重生1958：发家致富从南锣鼓巷开始,小鱼吃辣椒,都市,,连载,Zongheng,2861190,927232,2127,57,180,59,Maturity,0,0.00019412596402414495,0.5,0.0,0.027725563909774435,0.2,0.07172643075126398
警报！真龙出狱！,红透半边天,都市,,连载,Zongheng,2396294,2509399,1496,55,403,26,Maturity,0,0.00016059615844424963,0.5,0.0,0.01736806947227789,0.2,0.16367100827435901
无敌天命,青鸾峰上,玄幻奇幻,,连载,Zongheng,3468497,120978489,397811,4077,8516,3726,Maturity,0,7.039267889688489e-05,0.5,0.0,0.00936623329612983,0.5,5.815794213616156
绝色生骄,沙漠,历史,,连载,Zongheng,2031930,3820898,113819,304,404,1363,Maturity,0,0.00010573427876528534,0.5,0.0,0.011975048321911791,0.5,0.25142003302659527
大乾最狂驸马爷,半程烟雨,历史,,连载,Zongheng,2682519,2103244,6817,126,157,53,Maturity,0,7.464655805671712e-05,0.5,0.0,0.007773540627750073,0.5,0.10959525013854139
盘龙神剑,列夕,玄幻奇幻,,连载,Zongheng,3437555,218935,15986,63,16,77,Maturity,0,7.308071765264735e-05,0.5,0.0,0.004816413335835366,0.5,0.020067050174076013
打到北极圈了，你让我继承皇位？,橡皮泥,历史,,连载,Zongheng,2526379,1039358,1701,116,62,21,Maturity,0,5.9652150989215465e-05,0.5,0.0,0.012338425381903642,0.5,0.05701628493162184
边军悍卒,木有金箍,历史,,连载,Zongheng,2544819,4074856,7634,415,333,183,Maturity,0,8.172065915441941e-05,0.5,0.0,0.023968565815324167,0.5,0.2379237754365362
人在末世，我能联通现实,精英hr,科幻,,连载,Zongheng,2517206,152367,49835,133,84,698,Maturity,0,0.0005512968602331198,0.5,0.0,0.014005939481499318,0.5,0.04700671985574076
葬仙棺,执笔人,玄幻奇幻,,连载,Zongheng,3576586,1115203,1084,117,78,12,Maturity,0,6.994236032151965e-05,0.5,0.0,0.011059907834101382,0.5,0.0625712277604605
问鼎青云：从退役功臣到权力之巅,沧海横流,都市,,连载,Zongheng,2664763,1178988,7477,227,80,224,Maturity,0,6.785474673639873e-05,0.5,0.0,0.029954533297673176,0.2,0.0791651577113685
屠狗之辈,关中老人,都市,,连载,Zongheng,2389686,27678742,287197,830,423,4158,Maturity,0,1.5282485913467964e-05,0.5,0.0,0.014477816697887868,0.2,1.0314084009703528
最强狂兵Ⅱ：黑暗荣耀,烈焰滔滔,都市,,连载,Zongheng,2949923,19129410,379937,4403,2312,5504,Maturity,0,0.00012086101344155343,0.5,0.0,0.014486574125252014,0.2,1.6314508085107025
不是说好解毒么，怎么成仙帝了？,抹茶春卷,玄幻奇幻,,连载,Zongheng,2283038,1443582,3649,284,120,162,Maturity,0,8.312649844172452e-05,0.5,0.0,0.04438356164383562,0.5,0.10132446118082332
十天一天赋，成为吸血鬼的我太BUG了,道三生,科幻,,完结,Zongheng,1621275,1161218,21244,104,271,74,Maturity,0,0.000233375444252979,0.5,0.0,0.003483172511179101,0.5,0.10670354781586244
江湖男儿：困龙出山,阳子下,都市,,连载,Zongheng,1396754,540826,7893,113,70,61,Maturity,0,0.00012943140782542293,0.5,0.0,0.0077273878895363565,0.2,0.04521345937092109
诡异游戏：开局觉醒Bug级天赋,予作,都市,,连载,Zongheng,1705888,3199785,17780,226,529,486,Maturity,0,0.00016532355601280835,0.5,0.0,0.02733254597604184,0.2,0.23345112524928877
有帝族背景还开挂，我无敌了！,不太勇敢,玄幻奇幻,,连载,Zongheng,3019648,1676702,2233,111,84,127,Maturity,0,5.009831794897486e-05,0.5,0.0,0.05684870188003581,0.5,0.07936863010998248
出狱即无敌，前妻跪求我原谅,南极猫,都市,,完结,Zongheng,235666,2385,30,151,1,0,Maturity,0,0.00041911148365465214,0.5,0.0,0.0,0.2,0.018405105386448278
步步高升：从省考状元到权力巅峰,烟斗老哥,都市,,连载,Zongheng,2221664,2212179,56509,635,290,567,Maturity,0,0.00013109240658535924,0.5,0.0,0.010033622367722527,0.2,0.21080340272572798
人间有剑,平生未知寒,玄幻奇幻,,连载,Zongheng,1826639,4191023,63954,767,536,861,Maturity,0,0.00012789237188811134,0.5,0.0,0.013462590884215465,0.5,0.33647074562668833
